,case_id,client_id,attorney,issues,hours,resolved,setteled,settlement/award
392,2025,1371,Patty Hewes,"negligence, product liability, malpractice",191,2018-01-27,,
393,2025,1374,Atticus Finch,malpractice,13,2018-01-27,,
394,2025,1375,Rusty Sabich,"malpractice, negligence, product liability",53,2018-01-27,,
395,2025,1376,JoAnee Galloway,"negligence, product liability",149,2018-01-27,,
396,2025,1380,Daniel Kafee,"malpractice, product liability",4,2018-01-27,,
397,2025,1381,JoAnee Galloway,"negligence, product liability",191,2018-01-27,,
398,2025,1382,Daniel Kafee,product liability,229,2018-01-27,,
399,2025,1386,Rusty Sabich,negligence,49,2018-01-27,,
400,2025,1387,Atticus Finch,product liability,236,2018-01-27,,
401,2025,1392,Atticus Finch,"malpractice, negligence, product liability",230,2018-01-27,,
402,2025,1393,Ally McBeal,negligence,135,2018-01-27,,
403,2025,1395,Perry Mason,"product liability, malpractice",171,2018-01-27,,
404,2025,1396,Daniel Kafee,product liability,135,2018-01-27,,
405,2025,1402,Rusty Sabich,"malpractice, negligence",131,2018-01-27,,
406,2025,1403,Ally McBeal,"product liability, malpractice, negligence",201,2018-01-27,,
407,2025,1405,Ally McBeal,"product liability, negligence, malpractice",141,2018-01-27,,
408,2025,1409,Patty Hewes,"negligence, product liability, malpractice",245,2018-01-27,,
409,2025,1416,Rusty Sabich,malpractice,13,2018-01-27,,
410,2025,1419,JoAnee Galloway,product liability,64,2018-01-27,,
411,2025,1422,Atticus Finch,product liability,75,2018-01-27,,
412,2025,1423,Perry Mason,"negligence, malpractice",71,2018-01-27,,
413,2025,1425,Perry Mason,"product liability, malpractice",137,2018-01-27,,
414,2025,1435,JoAnee Galloway,"malpractice, product liability",112,2018-01-27,,
415,2025,1436,Rusty Sabich,"malpractice, product liability",72,2018-01-27,,
416,2025,1439,Daniel Kafee,"malpractice, product liability, negligence",27,2018-01-27,,
417,2025,1444,Atticus Finch,malpractice,29,2018-01-27,,
418,2025,1445,Patty Hewes,product liability,2,2018-01-27,,
419,2025,1448,Daniel Kafee,"malpractice, negligence",41,2018-01-27,,
420,2025,1451,Ally McBeal,negligence,100,2018-01-27,,
421,2025,1453,Patty Hewes,"negligence, product liability",69,2018-01-27,,
422,2025,1455,Atticus Finch,"negligence, product liability",75,2018-01-27,,
423,2025,1456,Perry Mason,"malpractice, product liability, negligence",109,2018-01-27,,
424,2025,1461,Atticus Finch,product liability,135,2018-01-27,,
425,2025,1469,Atticus Finch,"product liability, malpractice, negligence",16,2018-01-27,,
426,2025,1472,Patty Hewes,"negligence, malpractice",84,2018-01-27,,
427,2025,1475,Perry Mason,"negligence, product liability",135,2018-01-27,,
428,2025,1477,Rusty Sabich,negligence,43,2018-01-27,,
429,2025,1480,Atticus Finch,"malpractice, negligence",43,2018-01-27,,
430,2025,1482,Atticus Finch,"negligence, malpractice",22,2018-01-27,,
431,2025,1486,Daniel Kafee,product liability,69,2018-01-27,,
432,2025,1489,Atticus Finch,negligence,21,2018-01-27,,
433,2025,1491,Perry Mason,"malpractice, product liability, negligence",37,2018-01-27,,
434,2025,1492,Perry Mason,product liability,87,2018-01-27,,
435,2025,1495,Rusty Sabich,negligence,49,2018-01-27,,
436,2025,1500,Ally McBeal,"product liability, malpractice, negligence",61,2018-01-27,,
437,2025,1501,Rachel Zane,"malpractice, negligence",59,2018-01-27,,
438,2025,1504,Rachel Zane,"malpractice, product liability",47,2018-01-27,,
439,2025,1506,JoAnee Galloway,product liability,70,2018-01-27,,
440,2025,1507,Patty Hewes,"product liability, malpractice",4,2018-01-27,,
441,2025,1508,Perry Mason,product liability,20,2018-01-27,,
442,2025,1510,Daniel Kafee,product liability,53,2018-01-27,,
443,2025,1511,Patty Hewes,"negligence, product liability",20,2018-01-27,,
444,2025,1518,Rachel Zane,negligence,27,2018-01-27,,
445,2025,1522,Perry Mason,"product liability, malpractice, negligence",17,2018-01-27,,
446,2025,1523,Perry Mason,"product liability, malpractice, negligence",77,2018-01-27,,
447,2025,1524,JoAnee Galloway,"negligence, malpractice",19,2018-01-27,,
448,2025,1527,Ally McBeal,product liability,32,2018-01-27,,
449,2025,1532,Daniel Kafee,product liability,35,2018-01-27,,
450,2025,1533,Daniel Kafee,"malpractice, product liability, negligence",28,2018-01-27,,
451,2025,1534,Rachel Zane,"negligence, malpractice, product liability",47,2018-01-27,,
452,2025,1537,Daniel Kafee,negligence,13,2018-01-27,,
453,2025,1543,Patty Hewes,malpractice,1,2018-01-27,,
454,2025,1544,Daniel Kafee,malpractice,6,2018-01-27,,
455,2025,1546,Perry Mason,"product liability, malpractice, negligence",6,2018-01-27,,
456,2025,1553,Atticus Finch,malpractice,3,2018-01-27,,
457,2025,1556,Daniel Kafee,"malpractice, product liability, negligence",27,2018-01-27,,
458,2025,1558,Rachel Zane,malpractice,1,2018-01-27,,
459,2025,1563,JoAnee Galloway,product liability,8,2018-01-27,,
460,2025,1566,Daniel Kafee,product liability,5,2018-01-27,,
461,2025,1567,Rachel Zane,negligence,3,2018-01-27,,
462,2025,1569,Daniel Kafee,"malpractice, negligence",1,2018-01-27,,
463,2025,1570,Ally McBeal,"negligence, malpractice, product liability",124,2017-12-11,Yes,75000.0
464,2025,1576,Patty Hewes,"malpractice, negligence, product liability",785,2017-12-11,,
465,2025,1577,Patty Hewes,"product liability, negligence, malpractice",549,2017-12-21,no,150000
466,2025,1579,JoAnee Galloway,"negligence, malpractice",144,2017-12-21,,
467,2025,1580,Rachel Zane,"product liability, negligence",792,2018-01-21,Yes,75000.0
468,2025,1583,Perry Mason,"product liability, malpractice",678,2018-01-21,,
469,2025,1584,Atticus Finch,"negligence, product liability, malpractice",1011,2018-02-01,Yes,75000.0
470,2025,1588,Ally McBeal,"product liability, negligence",910,2018-02-01,,
471,2025,1589,Atticus Finch,"product liability, negligence, malpractice",667,2018-02-01,,
472,2025,1591,Rachel Zane,"malpractice, product liability",452,2018-02-01,,
473,2025,1593,JoAnee Galloway,negligence,268,2018-02-01,,
474,2025,1594,Atticus Finch,malpractice,145,2018-02-01,,
475,2025,1597,Patty Hewes,"negligence, product liability, malpractice",598,2018-02-01,,
476,2025,1602,Perry Mason,"negligence, product liability, malpractice",301,2018-02-01,,
477,2025,1607,Ally McBeal,product liability,681,2018-02-01,,
478,2025,1610,Perry Mason,negligence,443,2018-02-01,,
479,2025,1612,Rachel Zane,"malpractice, negligence, product liability",379,2018-02-01,,
480,2025,1614,JoAnee Galloway,negligence,246,2018-02-01,,
481,2025,1629,Atticus Finch,"negligence, malpractice",27,2018-02-01,,
482,2025,1633,Rachel Zane,malpractice,183,2018-02-01,,
483,2025,1635,Ally McBeal,malpractice,122,2018-02-01,,
484,2025,1636,Ally McBeal,"negligence, malpractice",301,2018-01-25,Yes,20000.0
485,2025,1638,Rachel Zane,"negligence, malpractice, product liability",591,2018-01-25,,
486,2025,1639,Patty Hewes,"product liability, malpractice, negligence",330,2018-01-25,,
487,2025,1640,Daniel Kafee,"negligence, product liability",341,2018-01-25,,
488,2025,1642,JoAnee Galloway,"negligence, malpractice, product liability",845,2018-01-25,,
489,2025,1643,Daniel Kafee,product liability,598,2018-01-25,,
490,2025,1645,Ally McBeal,"malpractice, negligence",211,2018-02-03,Yes,20000.0
491,2025,1647,Rusty Sabich,product liability,346,2018-02-03,,
492,2025,1651,Rachel Zane,"malpractice, product liability, negligence",339,2018-02-03,,
493,2025,1654,Perry Mason,"product liability, malpractice",633,2018-02-03,,
494,2025,1655,Ally McBeal,malpractice,122,2018-02-03,,
495,2025,1656,Patty Hewes,"negligence, product liability",172,2018-01-30,Yes,75000.0
496,2025,1658,Daniel Kafee,product liability,395,2018-01-30,,
497,2025,1660,JoAnee Galloway,"malpractice, negligence, product liability",681,2018-02-02,Yes,75000.0
498,2025,1661,Rusty Sabich,"malpractice, negligence",412,2018-02-02,,
499,2025,1662,Rusty Sabich,"negligence, malpractice, product liability",442,2018-02-02,,
500,2025,1663,JoAnee Galloway,negligence,488,2018-02-02,,
501,2025,1666,Ally McBeal,malpractice,79,2018-02-02,,
502,2025,1669,Daniel Kafee,malpractice,108,2018-02-02,,
503,2025,1671,Ally McBeal,"product liability, malpractice",695,2018-02-02,,
504,2025,1679,Daniel Kafee,product liability,673,2018-02-02,,
505,2025,1681,Rachel Zane,malpractice,133,2018-02-02,,
506,2025,1689,Ally McBeal,"product liability, negligence",506,2018-02-02,,
507,2025,1690,JoAnee Galloway,"negligence, product liability, malpractice",541,2018-02-02,,
508,2025,1693,JoAnee Galloway,"product liability, negligence",110,2018-02-02,,
509,2025,1705,Rusty Sabich,"product liability, negligence",406,2018-02-02,,
510,2025,1706,Perry Mason,"product liability, negligence",612,2018-02-02,,
511,2025,1707,Atticus Finch,"negligence, product liability, malpractice",306,2018-02-02,,
512,2025,1711,JoAnee Galloway,malpractice,111,2018-02-02,,
513,2025,1712,Ally McBeal,malpractice,97,2018-02-02,,
514,2025,1713,JoAnee Galloway,negligence,27,2018-02-02,,
515,2025,1715,Rachel Zane,product liability,383,2018-02-02,,
516,2025,1717,Ally McBeal,"negligence, product liability",662,2018-02-02,,
517,2025,1722,Rusty Sabich,negligence,175,2018-02-02,,
518,2025,1723,Daniel Kafee,malpractice,2,2018-02-02,,
519,2025,1726,Rachel Zane,"negligence, malpractice",42,2018-02-02,,
520,2025,1727,Rusty Sabich,malpractice,200,2018-02-02,,
521,2025,1732,Patty Hewes,"product liability, negligence, malpractice",937,2018-02-02,,
522,2025,1736,Patty Hewes,"malpractice, negligence",538,2018-02-02,,
523,2025,1740,Daniel Kafee,"product liability, negligence",631,2018-02-02,,
524,2025,1744,Ally McBeal,"negligence, malpractice",195,2018-02-02,,
525,2025,1745,Rusty Sabich,malpractice,54,2018-02-02,,
526,2025,1747,Rachel Zane,negligence,116,2018-02-02,,
527,2025,1750,Rusty Sabich,"product liability, negligence",725,2018-02-02,,
528,2025,1751,JoAnee Galloway,"product liability, negligence, malpractice",470,2018-02-02,,
529,2025,1752,Perry Mason,product liability,545,2018-02-02,,
530,2025,1756,JoAnee Galloway,"negligence, product liability",883,2018-02-02,,
531,2025,1757,Daniel Kafee,"malpractice, product liability",227,2018-02-02,,
532,2025,1761,Atticus Finch,malpractice,67,2018-02-02,,
533,2025,1762,Rachel Zane,product liability,629,2018-02-02,,
534,2025,1764,Ally McBeal,product liability,754,2018-02-02,,
535,2025,1765,Daniel Kafee,"product liability, malpractice",798,2018-02-02,,
536,2025,1768,Perry Mason,"malpractice, product liability",179,2018-02-02,,
537,2025,1769,Daniel Kafee,"product liability, malpractice, negligence",383,2018-02-02,,
538,2025,1773,Daniel Kafee,"product liability, negligence",258,2018-02-02,,
539,2025,1776,Ally McBeal,product liability,725,2018-02-02,,
540,2025,1777,Patty Hewes,"product liability, negligence, malpractice",467,2018-02-02,,
541,2025,1787,Perry Mason,product liability,483,2018-02-02,,
542,2025,1789,JoAnee Galloway,negligence,293,2018-02-02,,
543,2025,1790,Patty Hewes,negligence,156,2018-02-02,,
544,2025,1795,JoAnee Galloway,"product liability, negligence",497,2018-02-02,,
545,2025,1802,Daniel Kafee,"malpractice, negligence",89,2018-02-02,,
546,2025,1803,Atticus Finch,negligence,144,2018-02-02,,
547,2025,1804,Perry Mason,negligence,431,2018-02-02,,
548,2025,1806,Rusty Sabich,"malpractice, negligence",314,2018-02-02,,
549,2025,1807,Daniel Kafee,negligence,284,2018-02-02,,
550,2025,1809,Daniel Kafee,"negligence, malpractice",323,2018-02-02,,
551,2025,1811,Atticus Finch,negligence,379,2018-02-02,,
552,2025,1812,Daniel Kafee,product liability,365,2018-02-02,,
553,2025,1813,Daniel Kafee,negligence,285,2018-02-02,,
554,2025,1818,Patty Hewes,malpractice,91,2018-02-02,,
555,2025,1819,JoAnee Galloway,"malpractice, negligence",127,2018-02-02,,
556,2025,1823,Atticus Finch,"malpractice, negligence, product liability",173,2018-02-02,,
557,2025,1826,Daniel Kafee,"negligence, product liability, malpractice",142,2018-02-02,,
558,2025,1828,Rachel Zane,"product liability, negligence",486,2018-02-02,,
559,2025,1831,Rusty Sabich,negligence,383,2018-02-02,,
560,2025,1832,Ally McBeal,malpractice,97,2018-02-02,,
561,2025,1834,Daniel Kafee,product liability,130,2018-02-02,,
562,2025,1838,Rusty Sabich,negligence,171,2018-02-02,,
563,2025,1842,Atticus Finch,negligence,111,2018-02-02,,
564,2025,1843,Daniel Kafee,"malpractice, negligence",268,2018-02-02,,
565,2025,1848,Daniel Kafee,malpractice,79,2018-02-02,,
566,2025,1850,Patty Hewes,"product liability, malpractice",610,2018-02-02,,
567,2025,1862,Ally McBeal,malpractice,153,2018-02-02,,
568,2025,1864,Ally McBeal,"malpractice, negligence",158,2018-02-02,,
569,2025,1866,JoAnee Galloway,"negligence, malpractice, product liability",538,2018-02-02,,
570,2025,1869,Patty Hewes,"product liability, negligence",755,2018-02-02,,
571,2025,1872,Atticus Finch,"malpractice, product liability, negligence",556,2018-02-02,,
572,2025,1880,Patty Hewes,"malpractice, product liability, negligence",639,2018-02-02,,
573,2025,1883,Perry Mason,"product liability, negligence",417,2018-02-02,,
574,2025,1885,Daniel Kafee,malpractice,93,2018-02-02,,
575,2025,1890,Rachel Zane,"negligence, product liability, malpractice",461,2018-02-02,,
576,2025,1891,Atticus Finch,negligence,230,2018-02-02,,
577,2025,1896,Daniel Kafee,"negligence, product liability, malpractice",145,2018-02-02,,
578,2025,1899,Atticus Finch,negligence,125,2018-02-02,,
579,2025,1900,Ally McBeal,product liability,464,2018-02-02,,
580,2025,1904,Daniel Kafee,"malpractice, negligence, product liability",378,2018-02-02,,
581,2025,1906,Rachel Zane,malpractice,95,2018-02-02,,
582,2025,1909,Ally McBeal,"negligence, malpractice",180,2018-02-02,,
583,2025,1917,Atticus Finch,negligence,217,2018-02-02,,
584,2025,1918,Atticus Finch,"product liability, negligence",218,2018-02-02,,
585,2025,1919,Rachel Zane,"negligence, product liability",262,2018-02-02,,
586,2025,1920,Perry Mason,malpractice,104,2018-02-02,,
587,2025,1929,Daniel Kafee,product liability,153,2018-02-02,,
588,2025,1930,JoAnee Galloway,"negligence, product liability, malpractice",493,2018-02-02,,
589,2025,1931,Perry Mason,"product liability, negligence",467,2018-02-02,,
590,2025,1933,Daniel Kafee,malpractice,106,2018-02-02,,
591,2025,1939,Perry Mason,product liability,288,2018-02-02,,
592,2025,1943,Ally McBeal,negligence,130,2018-02-02,,
593,2025,1945,Ally McBeal,"product liability, negligence",51,2018-02-02,,
594,2025,1950,Rusty Sabich,"negligence, malpractice",221,2018-02-02,,
595,2025,1959,Rachel Zane,"product liability, negligence",399,2018-02-02,,
596,2025,1961,Daniel Kafee,"malpractice, negligence",164,2018-02-02,,
597,2025,1967,Atticus Finch,product liability,153,2018-02-02,,
598,2025,1978,Rusty Sabich,"product liability, malpractice, negligence",208,2018-02-02,,
599,2025,1979,Patty Hewes,"product liability, malpractice, negligence",279,2018-02-02,,
600,2025,1981,Rachel Zane,"product liability, malpractice",209,2018-02-02,,
601,2025,1982,Patty Hewes,"product liability, negligence, malpractice",366,2018-02-02,,
602,2025,1985,JoAnee Galloway,"malpractice, product liability, negligence",467,2018-02-02,,
603,2025,1987,Patty Hewes,malpractice,59,2018-02-02,,
604,2025,1989,Patty Hewes,negligence,125,2018-02-02,,
605,2025,1992,Atticus Finch,malpractice,105,2018-02-02,,
606,2025,1995,Rachel Zane,product liability,191,2018-02-02,,
607,2025,1998,Rusty Sabich,product liability,125,2018-02-02,,
608,2025,2000,JoAnee Galloway,"product liability, malpractice",75,2018-02-02,,
609,2025,2002,Rachel Zane,product liability,242,2018-02-02,,
610,2025,2007,Atticus Finch,"negligence, malpractice, product liability",140,2018-02-02,,
611,2025,2008,Rachel Zane,negligence,34,2018-02-02,,
612,2025,2010,Rusty Sabich,product liability,302,2018-02-02,,
613,2025,2014,Daniel Kafee,"product liability, negligence",249,2018-02-02,,
614,2025,2015,Rachel Zane,malpractice,43,2018-02-02,,
615,2025,2022,Atticus Finch,"product liability, malpractice, negligence",344,2018-02-02,,
616,2025,2023,Perry Mason,product liability,124,2018-02-02,,
617,2025,2027,Rusty Sabich,product liability,279,2018-02-02,,
618,2025,2029,Rusty Sabich,"product liability, negligence, malpractice",369,2018-02-02,,
619,2025,2034,Ally McBeal,product liability,149,2018-02-02,,
620,2025,2036,JoAnee Galloway,"negligence, malpractice",115,2018-02-02,,
621,2025,2037,Rachel Zane,"malpractice, negligence, product liability",331,2018-02-02,,
622,2025,2039,Atticus Finch,"malpractice, product liability, negligence",372,2018-02-02,,
623,2025,2040,Perry Mason,malpractice,9,2018-02-02,,
624,2025,2048,Atticus Finch,negligence,162,2018-02-02,,
625,2025,2049,Patty Hewes,"negligence, product liability",67,2018-02-02,,
626,2025,2051,Atticus Finch,product liability,127,2018-02-02,,
627,2025,2054,JoAnee Galloway,"negligence, malpractice, product liability",224,2018-02-02,,
628,2025,2056,Atticus Finch,"malpractice, negligence, product liability",142,2018-02-02,,
629,2025,2059,Rusty Sabich,"malpractice, product liability, negligence",243,2018-02-02,,
630,2025,2060,Daniel Kafee,product liability,226,2018-02-02,,
631,2025,2061,Atticus Finch,malpractice,54,2018-02-02,,
632,2025,2062,JoAnee Galloway,"malpractice, product liability",142,2018-02-02,,
633,2025,2063,Perry Mason,"negligence, malpractice",27,2018-02-02,,
634,2025,2065,Rusty Sabich,"product liability, negligence",84,2018-02-02,,
635,2025,2077,Rachel Zane,malpractice,50,2018-02-02,,
636,2025,2079,Ally McBeal,"negligence, product liability, malpractice",193,2018-02-02,,
637,2025,2082,Ally McBeal,product liability,122,2018-02-02,,
